Season,Round,TeamA,TeamB,SeedA,SeedB,label,AdjEM_A,AdjEM_B,d_AdjEM,AdjO_A,AdjO_B,d_AdjO,AdjD_A,AdjD_B,d_AdjD,AdjT_A,AdjT_B,d_AdjT,Luck_A,Luck_B,d_Luck,SOS-AdjEM_A,SOS-AdjEM_B,d_SOS-AdjEM,NCSOS-AdjEM_A,NCSOS-AdjEM_B,d_NCSOS-AdjEM,Momentum_A,Momentum_B,d_Momentum,OffEFG_A,OffEFG_B,d_OffEFG,DefEFG_A,DefEFG_B,d_DefEFG,d_Seed
2022,Second Round,Texas Tech,Notre Dame,3,11,1,25.64,15.25,10.39,110.7,112.4,-1.7000000000000028,85.0,97.2,-12.200000000000003,66.5,65.6,0.9000000000000057,-0.031,0.017,-0.048,10.98,7.81,3.170000000000001,-8.24,2.7,-10.940000000000001,8.947035340571738,10.196502978297584,-1.2494676377258465,52.6,54.0,-1.3999999999999986,45.8,49.0,-3.200000000000003,-8
2022,Second Round,Notre Dame,Texas Tech,11,3,0,15.25,25.64,-10.39,112.4,110.7,1.7000000000000028,97.2,85.0,12.200000000000003,65.6,66.5,-0.9000000000000057,0.017,-0.031,0.048,7.81,10.98,-3.170000000000001,2.7,-8.24,10.940000000000001,10.196502978297584,8.947035340571738,1.2494676377258465,54.0,52.6,1.3999999999999986,49.0,45.8,3.200000000000003,8
2022,Second Round,Duke,Michigan St.,2,7,1,25.15,14.76,10.389999999999999,121.1,111.9,9.199999999999989,95.9,97.1,-1.1999999999999886,67.3,67.5,-0.20000000000000284,-0.01,0.052,-0.062,8.22,10.93,-2.709999999999999,-4.58,3.91,-8.49,5.887607903841936,13.089824790120057,-7.20221688627812,55.7,52.0,3.700000000000003,47.1,48.1,-1.0,-5
2022,Second Round,Michigan St.,Duke,7,2,0,14.76,25.15,-10.389999999999999,111.9,121.1,-9.199999999999989,97.1,95.9,1.1999999999999886,67.5,67.3,0.20000000000000284,0.052,-0.01,0.062,10.93,8.22,2.709999999999999,3.91,-4.58,8.49,13.089824790120057,5.887607903841936,7.20221688627812,52.0,55.7,-3.700000000000003,48.1,47.1,1.0,5
2022,Sweet 16,Arkansas,Gonzaga,4,1,1,19.46,30.95,-11.489999999999998,109.9,120.7,-10.799999999999997,90.4,89.7,0.7000000000000028,70.7,72.5,-1.7999999999999972,0.038,-0.039,0.077,9.08,4.24,4.84,-2.78,-2.88,0.10000000000000009,10.90956355320581,5.3288441330003415,5.580719420205469,48.6,58.7,-10.100000000000001,47.5,43.1,4.399999999999999,3
2022,Sweet 16,Gonzaga,Arkansas,1,4,0,30.95,19.46,11.489999999999998,120.7,109.9,10.799999999999997,89.7,90.4,-0.7000000000000028,72.5,70.7,1.7999999999999972,-0.039,0.038,-0.077,4.24,9.08,-4.84,-2.88,-2.78,-0.10000000000000009,5.3288441330003415,10.90956355320581,-5.580719420205469,58.7,48.6,10.100000000000001,43.1,47.5,-4.399999999999999,-3
2022,Sweet 16,Duke,Texas Tech,2,3,1,25.15,25.64,-0.490000000000002,121.1,110.7,10.399999999999991,95.9,85.0,10.900000000000006,67.3,66.5,0.7999999999999972,-0.01,-0.031,0.020999999999999998,8.22,10.98,-2.76,-4.58,-8.24,3.66,5.887607903841936,8.947035340571738,-3.059427436729801,55.7,52.6,3.1000000000000014,47.1,45.8,1.3000000000000043,-1
2022,Sweet 16,Texas Tech,Duke,3,2,0,25.64,25.15,0.490000000000002,110.7,121.1,-10.399999999999991,85.0,95.9,-10.900000000000006,66.5,67.3,-0.7999999999999972,-0.031,-0.01,-0.020999999999999998,10.98,8.22,2.76,-8.24,-4.58,-3.66,8.947035340571738,5.887607903841936,3.059427436729801,52.6,55.7,-3.1000000000000014,45.8,47.1,-1.3000000000000043,1
2022,Elite 8,Duke,Arkansas,2,4,1,25.15,19.46,5.689999999999998,121.1,109.9,11.199999999999989,95.9,90.4,5.5,67.3,70.7,-3.4000000000000057,-0.01,0.038,-0.048,8.22,9.08,-0.8599999999999994,-4.58,-2.78,-1.8000000000000003,5.887607903841936,10.90956355320581,-5.021955649363874,55.7,48.6,7.100000000000001,47.1,47.5,-0.3999999999999986,-2
2022,Elite 8,Arkansas,Duke,4,2,0,19.46,25.15,-5.689999999999998,109.9,121.1,-11.199999999999989,90.4,95.9,-5.5,70.7,67.3,3.4000000000000057,0.038,-0.01,0.048,9.08,8.22,0.8599999999999994,-2.78,-4.58,1.8000000000000003,10.90956355320581,5.887607903841936,5.021955649363874,48.6,55.7,-7.100000000000001,47.5,47.1,0.3999999999999986,2
2022,Final Four,North Carolina,Duke,8,2,1,20.13,25.15,-5.02,114.4,121.1,-6.699999999999989,94.3,95.9,-1.6000000000000085,70.2,67.3,2.9000000000000057,0.072,-0.01,0.08199999999999999,9.9,8.22,1.6799999999999997,3.79,-4.58,8.370000000000001,11.695216908957423,5.887607903841936,5.807609005115487,51.5,55.7,-4.200000000000003,48.6,47.1,1.5,6
2022,Final Four,Duke,North Carolina,2,8,0,25.15,20.13,5.02,121.1,114.4,6.699999999999989,95.9,94.3,1.6000000000000085,67.3,70.2,-2.9000000000000057,-0.01,0.072,-0.08199999999999999,8.22,9.9,-1.6799999999999997,-4.58,3.79,-8.370000000000001,5.887607903841936,11.695216908957423,-5.807609005115487,55.7,51.5,4.200000000000003,47.1,48.6,-1.5,-6
2022,Final Four,Kansas,Villanova,1,2,1,27.49,24.56,2.9299999999999997,119.2,117.5,1.7000000000000028,91.7,92.9,-1.2000000000000028,69.3,62.3,7.0,0.041,0.06,-0.018999999999999996,12.6,11.46,1.1399999999999988,4.13,8.65,-4.5200000000000005,6.688868830844857,0.4563086125075308,6.232560218337326,53.8,51.5,2.299999999999997,45.8,47.3,-1.5,-1
2022,Final Four,Villanova,Kansas,2,1,0,24.56,27.49,-2.9299999999999997,117.5,119.2,-1.7000000000000028,92.9,91.7,1.2000000000000028,62.3,69.3,-7.0,0.06,0.041,0.018999999999999996,11.46,12.6,-1.1399999999999988,8.65,4.13,4.5200000000000005,0.4563086125075308,6.688868830844857,-6.232560218337326,51.5,53.8,-2.299999999999997,47.3,45.8,1.5,1
2022,Championship,Kansas,North Carolina,1,8,1,27.49,20.13,7.359999999999999,119.2,114.4,4.799999999999997,91.7,94.3,-2.5999999999999943,69.3,70.2,-0.9000000000000057,0.041,0.072,-0.030999999999999993,12.6,9.9,2.6999999999999993,4.13,3.79,0.33999999999999986,6.688868830844857,11.695216908957423,-5.006348078112566,53.8,51.5,2.299999999999997,45.8,48.6,-2.8000000000000043,-7
2022,Championship,North Carolina,Kansas,8,1,0,20.13,27.49,-7.359999999999999,114.4,119.2,-4.799999999999997,94.3,91.7,2.5999999999999943,70.2,69.3,0.9000000000000057,0.072,0.041,0.030999999999999993,9.9,12.6,-2.6999999999999993,3.79,4.13,-0.33999999999999986,11.695216908957423,6.688868830844857,5.006348078112566,51.5,53.8,-2.299999999999997,48.6,45.8,2.8000000000000043,7
2023,First Round,Fairleigh Dickinson,Purdue,16,1,1,-8.36,23.24,-31.599999999999998,106.7,117.7,-11.0,115.1,94.5,20.599999999999994,68.7,64.2,4.5,0.011,0.021,-0.010000000000000002,-12.02,9.17,-21.189999999999998,-7.05,0.71,-7.76,7.237257926309405,5.135813582770439,2.101444343538966,51.3,51.8,-0.5,54.7,47.2,7.5,15
2023,First Round,Purdue,Fairleigh Dickinson,1,16,0,23.24,-8.36,31.599999999999998,117.7,106.7,11.0,94.5,115.1,-20.599999999999994,64.2,68.7,-4.5,0.021,0.011,0.010000000000000002,9.17,-12.02,21.189999999999998,0.71,-7.05,7.76,5.135813582770439,7.237257926309405,-2.101444343538966,51.8,51.3,0.5,47.2,54.7,-7.5,-15
2023,First Round,Florida Atlantic,Memphis,9,8,1,19.38,18.53,0.8499999999999979,115.1,114.6,0.5,95.7,96.1,-0.3999999999999915,67.6,71.1,-3.5,0.056,-0.051,0.107,2.65,7.27,-4.619999999999999,-2.85,5.98,-8.83,6.189630087159511,9.772701220433614,-3.583071133274103,54.3,53.0,1.2999999999999972,46.1,46.7,-0.6000000000000014,1
2023,First Round,Memphis,Florida Atlantic,8,9,0,18.53,19.38,-0.8499999999999979,114.6,115.1,-0.5,96.1,95.7,0.3999999999999915,71.1,67.6,3.5,-0.051,0.056,-0.107,7.27,2.65,4.619999999999999,5.98,-2.85,8.83,9.772701220433614,6.189630087159511,3.583071133274103,53.0,54.3,-1.2999999999999972,46.7,46.1,0.6000000000000014,-1
2023,First Round,Duke,Oral Roberts,5,12,1,19.35,11.65,7.700000000000001,113.2,113.9,-0.7000000000000028,93.9,102.2,-8.299999999999997,64.9,70.2,-5.299999999999997,0.051,0.11,-0.059000000000000004,7.65,-4.02,11.67,1.77,7.06,-5.289999999999999,11.851003974092997,5.749447892671823,6.101556081421174,51.1,55.4,-4.299999999999997,46.0,48.6,-2.6000000000000014,-7
2023,First Round,Oral Roberts,Duke,12,5,0,11.65,19.35,-7.700000000000001,113.9,113.2,0.7000000000000028,102.2,93.9,8.299999999999997,70.2,64.9,5.299999999999997,0.11,0.051,0.059000000000000004,-4.02,7.65,-11.67,7.06,1.77,5.289999999999999,5.749447892671823,11.851003974092997,-6.101556081421174,55.4,51.1,4.299999999999997,48.6,46.0,2.6000000000000014,7
2023,First Round,Tennessee,Louisiana,4,13,1,23.8,8.51,15.290000000000001,111.3,111.4,-0.10000000000000853,87.5,102.9,-15.400000000000006,65.1,68.3,-3.200000000000003,-0.063,0.06,-0.123,8.69,0.03,8.66,2.76,0.04,2.7199999999999998,9.224562952266393,7.39793776921328,1.8266251830531122,49.9,52.8,-2.8999999999999986,42.8,50.5,-7.700000000000003,-9
2023,First Round,Louisiana,Tennessee,13,4,0,8.51,23.8,-15.290000000000001,111.4,111.3,0.10000000000000853,102.9,87.5,15.400000000000006,68.3,65.1,3.200000000000003,0.06,-0.063,0.123,0.03,8.69,-8.66,0.04,2.76,-2.7199999999999998,7.39793776921328,9.224562952266393,-1.8266251830531122,52.8,49.9,2.8999999999999986,50.5,42.8,7.700000000000003,9
2023,First Round,Kentucky,Providence,6,11,1,17.4,15.39,2.009999999999998,116.2,116.2,0.0,98.8,100.8,-2.0,65.8,66.7,-0.9000000000000057,-0.019,-0.018,-0.0010000000000000009,8.52,7.6,0.9199999999999999,0.53,-8.75,9.28,10.46575167033443,17.78305726482914,-7.317305594494709,50.6,51.1,-0.5,48.6,49.7,-1.1000000000000014,-5
2023,First Round,Providence,Kentucky,11,6,0,15.39,17.4,-2.009999999999998,116.2,116.2,0.0,100.8,98.8,2.0,66.7,65.8,0.9000000000000057,-0.018,-0.019,0.0010000000000000009,7.6,8.52,-0.9199999999999999,-8.75,0.53,-9.28,17.78305726482914,10.46575167033443,7.317305594494709,51.1,50.6,0.5,49.7,48.6,1.1000000000000014,5
2023,First Round,Kansas St.,Montana St.,3,14,1,18.51,5.49,13.020000000000001,113.5,105.1,8.400000000000006,95.0,99.6,-4.599999999999994,70.1,66.3,3.799999999999997,0.035,0.076,-0.040999999999999995,10.35,-0.89,11.24,-3.05,4.17,-7.22,12.28767755375366,3.0180665532560305,9.26961100049763,52.3,51.0,1.2999999999999972,48.1,49.8,-1.6999999999999957,-11
2023,First Round,Montana St.,Kansas St.,14,3,0,5.49,18.51,-13.020000000000001,105.1,113.5,-8.400000000000006,99.6,95.0,4.599999999999994,66.3,70.1,-3.799999999999997,0.076,0.035,0.040999999999999995,-0.89,10.35,-11.24,4.17,-3.05,7.22,3.0180665532560305,12.28767755375366,-9.26961100049763,51.0,52.3,-1.2999999999999972,49.8,48.1,1.6999999999999957,11
2023,First Round,Michigan St.,USC,7,10,1,17.61,14.85,2.76,114.2,112.3,1.9000000000000057,96.6,97.5,-0.9000000000000057,64.7,68.0,-3.299999999999997,0.011,0.013,-0.002,12.57,7.6,4.970000000000001,5.45,1.15,4.300000000000001,12.624252001672392,11.338128718264633,1.2861232834077594,51.7,51.3,0.4000000000000057,48.6,45.4,3.200000000000003,-3
2023,First Round,USC,Michigan St.,10,7,0,14.85,17.61,-2.76,112.3,114.2,-1.9000000000000057,97.5,96.6,0.9000000000000057,68.0,64.7,3.299999999999997,0.013,0.011,0.002,7.6,12.57,-4.970000000000001,1.15,5.45,-4.300000000000001,11.338128718264633,12.624252001672392,-1.2861232834077594,51.3,51.7,-0.4000000000000057,45.4,48.6,-3.200000000000003,3
2023,First Round,Marquette,Vermont,2,15,1,22.38,5.33,17.049999999999997,119.1,109.5,9.599999999999994,96.7,104.2,-7.5,68.1,64.4,3.6999999999999886,0.009,0.049,-0.04,9.31,-3.01,12.32,-1.15,5.54,-6.6899999999999995,3.888164838847729,10.193458762990282,-6.305293924142553,56.0,54.8,1.2000000000000028,51.0,51.0,0.0,-13
2023,First Round,Vermont,Marquette,15,2,0,5.33,22.38,-17.049999999999997,109.5,119.1,-9.599999999999994,104.2,96.7,7.5,64.4,68.1,-3.6999999999999886,0.049,0.009,0.04,-3.01,9.31,-12.32,5.54,-1.15,6.6899999999999995,10.193458762990282,3.888164838847729,6.305293924142553,54.8,56.0,-1.2000000000000028,51.0,51.0,0.0,13
2023,Second Round,Florida Atlantic,Fairleigh Dickinson,9,16,1,19.38,-8.36,27.74,115.1,106.7,8.399999999999991,95.7,115.1,-19.39999999999999,67.6,68.7,-1.1000000000000085,0.056,0.011,0.045,2.65,-12.02,14.67,-2.85,-7.05,4.199999999999999,6.189630087159511,7.237257926309405,-1.0476278391498939,54.3,51.3,3.0,46.1,54.7,-8.600000000000001,-7
2023,Second Round,Fairleigh Dickinson,Florida Atlantic,16,9,0,-8.36,19.38,-27.74,106.7,115.1,-8.399999999999991,115.1,95.7,19.39999999999999,68.7,67.6,1.1000000000000085,0.011,0.056,-0.045,-12.02,2.65,-14.67,-7.05,-2.85,-4.199999999999999,7.237257926309405,6.189630087159511,1.0476278391498939,51.3,54.3,-3.0,54.7,46.1,8.600000000000001,7
2023,Second Round,Tennessee,Duke,4,5,1,23.8,19.35,4.449999999999999,111.3,113.2,-1.9000000000000057,87.5,93.9,-6.400000000000006,65.1,64.9,0.19999999999998863,-0.063,0.051,-0.11399999999999999,8.69,7.65,1.0399999999999991,2.76,1.77,0.9899999999999998,9.224562952266393,11.851003974092997,-2.6264410218266043,49.9,51.1,-1.2000000000000028,42.8,46.0,-3.200000000000003,-1
2023,Second Round,Duke,Tennessee,5,4,0,19.35,23.8,-4.449999999999999,113.2,111.3,1.9000000000000057,93.9,87.5,6.400000000000006,64.9,65.1,-0.19999999999998863,0.051,-0.063,0.11399999999999999,7.65,8.69,-1.0399999999999991,1.77,2.76,-0.9899999999999998,11.851003974092997,9.224562952266393,2.6264410218266043,51.1,49.9,1.2000000000000028,46.0,42.8,3.200000000000003,1
2023,Second Round,Kansas St.,Kentucky,3,6,1,18.51,17.4,1.110000000000003,113.5,116.2,-2.700000000000003,95.0,98.8,-3.799999999999997,70.1,65.8,4.299999999999997,0.035,-0.019,0.054000000000000006,10.35,8.52,1.83,-3.05,0.53,-3.58,12.28767755375366,10.46575167033443,1.8219258834192296,52.3,50.6,1.6999999999999957,48.1,48.6,-0.5,-3
2023,Second Round,Kentucky,Kansas St.,6,3,0,17.4,18.51,-1.110000000000003,116.2,113.5,2.700000000000003,98.8,95.0,3.799999999999997,65.8,70.1,-4.299999999999997,-0.019,0.035,-0.054000000000000006,8.52,10.35,-1.83,0.53,-3.05,3.58,10.46575167033443,12.28767755375366,-1.8219258834192296,50.6,52.3,-1.6999999999999957,48.6,48.1,0.5,3
2023,Second Round,Michigan St.,Marquette,7,2,1,17.61,22.38,-4.77,114.2,119.1,-4.8999999999999915,96.6,96.7,-0.10000000000000853,64.7,68.1,-3.3999999999999915,0.011,0.009,0.002,12.57,9.31,3.26,5.45,-1.15,6.6,12.624252001672392,3.888164838847729,8.736087162824663,51.7,56.0,-4.299999999999997,48.6,51.0,-2.3999999999999986,5
2023,Second Round,Marquette,Michigan St.,2,7,0,22.38,17.61,4.77,119.1,114.2,4.8999999999999915,96.7,96.6,0.10000000000000853,68.1,64.7,3.3999999999999915,0.009,0.011,-0.002,9.31,12.57,-3.26,-1.15,5.45,-6.6,3.888164838847729,12.624252001672392,-8.736087162824663,56.0,51.7,4.299999999999997,51.0,48.6,2.3999999999999986,-5
2023,Sweet 16,Florida Atlantic,Tennessee,9,4,1,19.38,23.8,-4.420000000000002,115.1,111.3,3.799999999999997,95.7,87.5,8.200000000000003,67.6,65.1,2.5,0.056,-0.063,0.119,2.65,8.69,-6.039999999999999,-2.85,2.76,-5.609999999999999,6.189630087159511,9.224562952266393,-3.0349328651068816,54.3,49.9,4.399999999999999,46.1,42.8,3.3000000000000043,5
2023,Sweet 16,Tennessee,Florida Atlantic,4,9,0,23.8,19.38,4.420000000000002,111.3,115.1,-3.799999999999997,87.5,95.7,-8.200000000000003,65.1,67.6,-2.5,-0.063,0.056,-0.119,8.69,2.65,6.039999999999999,2.76,-2.85,5.609999999999999,9.224562952266393,6.189630087159511,3.0349328651068816,49.9,54.3,-4.399999999999999,42.8,46.1,-3.3000000000000043,-5
2023,Sweet 16,Kansas St.,Michigan St.,3,7,1,18.51,17.61,0.9000000000000021,113.5,114.2,-0.7000000000000028,95.0,96.6,-1.5999999999999943,70.1,64.7,5.3999999999999915,0.035,0.011,0.024000000000000004,10.35,12.57,-2.2200000000000006,-3.05,5.45,-8.5,12.28767755375366,12.624252001672392,-0.33657444791873203,52.3,51.7,0.5999999999999943,48.1,48.6,-0.5,-4
2023,Sweet 16,Michigan St.,Kansas St.,7,3,0,17.61,18.51,-0.9000000000000021,114.2,113.5,0.7000000000000028,96.6,95.0,1.5999999999999943,64.7,70.1,-5.3999999999999915,0.011,0.035,-0.024000000000000004,12.57,10.35,2.2200000000000006,5.45,-3.05,8.5,12.624252001672392,12.28767755375366,0.33657444791873203,51.7,52.3,-0.5999999999999943,48.6,48.1,0.5,4
2023,Elite 8,Florida Atlantic,Kansas St.,9,3,1,19.38,18.51,0.8699999999999974,115.1,113.5,1.5999999999999943,95.7,95.0,0.7000000000000028,67.6,70.1,-2.5,0.056,0.035,0.020999999999999998,2.65,10.35,-7.699999999999999,-2.85,-3.05,0.19999999999999973,6.189630087159511,12.28767755375366,-6.098047466594149,54.3,52.3,2.0,46.1,48.1,-2.0,6
2023,Elite 8,Kansas St.,Florida Atlantic,3,9,0,18.51,19.38,-0.8699999999999974,113.5,115.1,-1.5999999999999943,95.0,95.7,-0.7000000000000028,70.1,67.6,2.5,0.035,0.056,-0.020999999999999998,10.35,2.65,7.699999999999999,-3.05,-2.85,-0.19999999999999973,12.28767755375366,6.189630087159511,6.098047466594149,52.3,54.3,-2.0,48.1,46.1,2.0,-6
2023,First Round,Houston,Northern Kentucky,1,16,1,27.72,0.65,27.07,118.1,102.8,15.299999999999997,90.4,102.2,-11.799999999999997,63.5,62.0,1.5,0.023,0.046,-0.023,4.56,-3.56,8.12,-0.03,4.03,-4.0600000000000005,4.102883558303066,10.911338653619074,-6.808455095316008,52.3,49.1,3.1999999999999957,42.7,51.3,-8.599999999999994,-15
2023,First Round,Northern Kentucky,Houston,16,1,0,0.65,27.72,-27.07,102.8,118.1,-15.299999999999997,102.2,90.4,11.799999999999997,62.0,63.5,-1.5,0.046,0.023,0.023,-3.56,4.56,-8.12,4.03,-0.03,4.0600000000000005,10.911338653619074,4.102883558303066,6.808455095316008,49.1,52.3,-3.1999999999999957,51.3,42.7,8.599999999999994,15
2023,First Round,Auburn,Iowa,9,8,1,16.77,15.39,1.379999999999999,112.5,120.0,-7.5,95.7,104.6,-8.899999999999991,67.6,69.5,-1.9000000000000057,-0.018,-0.051,0.033,9.68,9.75,-0.07000000000000028,3.38,-2.45,5.83,14.132499126992222,13.49985495795748,0.6326441690347426,49.5,51.7,-2.200000000000003,45.7,53.3,-7.599999999999994,1
2023,First Round,Iowa,Auburn,8,9,0,15.39,16.77,-1.379999999999999,120.0,112.5,7.5,104.6,95.7,8.899999999999991,69.5,67.6,1.9000000000000057,-0.051,-0.018,-0.033,9.75,9.68,0.07000000000000028,-2.45,3.38,-5.83,13.49985495795748,14.132499126992222,-0.6326441690347426,51.7,49.5,2.200000000000003,53.3,45.7,7.599999999999994,-1
2023,First Round,Miami FL,Drake,5,12,1,17.94,11.9,6.040000000000001,119.1,108.4,10.699999999999989,101.2,96.5,4.700000000000003,68.8,66.3,2.5,0.027,0.015,0.012,7.3,-1.77,9.07,-2.67,-2.18,-0.48999999999999977,0.5825782838298323,12.618174435962716,-12.035596152132884,54.3,52.9,1.3999999999999986,51.2,46.9,4.300000000000004,-7
2023,First Round,Drake,Miami FL,12,5,0,11.9,17.94,-6.040000000000001,108.4,119.1,-10.699999999999989,96.5,101.2,-4.700000000000003,66.3,68.8,-2.5,0.015,0.027,-0.012,-1.77,7.3,-9.07,-2.18,-2.67,0.48999999999999977,12.618174435962716,0.5825782838298323,12.035596152132884,52.9,54.3,-1.3999999999999986,46.9,51.2,-4.300000000000004,7
2023,First Round,Indiana,Kent St.,4,13,1,17.03,11.2,5.830000000000002,114.2,107.7,6.5,97.2,96.5,0.7000000000000028,67.8,67.7,0.09999999999999432,0.022,0.019,0.002999999999999999,10.69,-1.35,12.04,-3.56,3.04,-6.6,11.809549367950265,6.113122032431079,5.696427335519186,53.5,50.8,2.700000000000003,47.2,47.3,-0.09999999999999432,-9
2023,First Round,Kent St.,Indiana,13,4,0,11.2,17.03,-5.830000000000002,107.7,114.2,-6.5,96.5,97.2,-0.7000000000000028,67.7,67.8,-0.09999999999999432,0.019,0.022,-0.002999999999999999,-1.35,10.69,-12.04,3.04,-3.56,6.6,6.113122032431079,11.809549367950265,-5.696427335519186,50.8,53.5,-2.700000000000003,47.3,47.2,0.09999999999999432,9
2023,First Round,Pittsburgh,Iowa St.,11,6,1,12.86,17.04,-4.18,114.2,108.1,6.1000000000000085,101.3,91.0,10.299999999999997,67.3,64.1,3.200000000000003,0.031,-0.033,0.064,5.1,12.56,-7.460000000000001,-2.73,-1.36,-1.3699999999999999,12.460316246412376,17.060575155766116,-4.600258909353741,52.5,49.9,2.6000000000000014,48.5,49.9,-1.3999999999999986,5
2023,First Round,Iowa St.,Pittsburgh,6,11,0,17.04,12.86,4.18,108.1,114.2,-6.1000000000000085,91.0,101.3,-10.299999999999997,64.1,67.3,-3.200000000000003,-0.033,0.031,-0.064,12.56,5.1,7.460000000000001,-1.36,-2.73,1.3699999999999999,17.060575155766116,12.460316246412376,4.600258909353741,49.9,52.5,-2.6000000000000014,49.9,48.5,1.3999999999999986,-5
2023,First Round,Xavier,Kennesaw St.,3,14,1,19.95,4.04,15.91,118.5,105.9,12.599999999999994,98.6,101.8,-3.200000000000003,70.5,68.4,2.0999999999999943,0.005,0.131,-0.126,10.42,-1.05,11.47,3.4,4.64,-1.2399999999999998,9.632343539076938,4.749128198709216,4.883215340367722,55.2,52.7,2.5,50.3,51.1,-0.8000000000000043,-11
2023,First Round,Kennesaw St.,Xavier,14,3,0,4.04,19.95,-15.91,105.9,118.5,-12.599999999999994,101.8,98.6,3.200000000000003,68.4,70.5,-2.0999999999999943,0.131,0.005,0.126,-1.05,10.42,-11.47,4.64,3.4,1.2399999999999998,4.749128198709216,9.632343539076938,-4.883215340367722,52.7,55.2,-2.5,51.1,50.3,0.8000000000000043,11
2023,First Round,Penn St.,Texas A&M,10,7,1,16.04,16.71,-0.6700000000000017,117.2,113.7,3.5,101.1,97.0,4.099999999999994,64.3,65.9,-1.6000000000000085,-0.003,0.045,-0.048,10.08,7.3,2.7800000000000002,-4.9,-2.99,-1.9100000000000001,7.814177244308173,14.536010311639409,-6.721833067331236,55.4,48.8,6.600000000000001,49.1,48.2,0.8999999999999986,3
2023,First Round,Texas A&M,Penn St.,7,10,0,16.71,16.04,0.6700000000000017,113.7,117.2,-3.5,97.0,101.1,-4.099999999999994,65.9,64.3,1.6000000000000085,0.045,-0.003,0.048,7.3,10.08,-2.7800000000000002,-2.99,-4.9,1.9100000000000001,14.536010311639409,7.814177244308173,6.721833067331236,48.8,55.4,-6.600000000000001,48.2,49.1,-0.8999999999999986,-3
2023,First Round,Texas,Colgate,2,15,1,24.43,5.24,19.189999999999998,116.5,112.7,3.799999999999997,92.1,107.5,-15.400000000000006,68.8,67.5,1.2999999999999972,0.017,0.015,0.0020000000000000018,11.91,-6.95,18.86,-0.76,-1.23,0.47,10.41377800495303,4.90137794211946,5.512400062833571,53.3,58.2,-4.900000000000006,48.1,52.2,-4.100000000000001,-13
2023,First Round,Colgate,Texas,15,2,0,5.24,24.43,-19.189999999999998,112.7,116.5,-3.799999999999997,107.5,92.1,15.400000000000006,67.5,68.8,-1.2999999999999972,0.015,0.017,-0.0020000000000000018,-6.95,11.91,-18.86,-1.23,-0.76,-0.47,4.90137794211946,10.41377800495303,-5.512400062833571,58.2,53.3,4.900000000000006,52.2,48.1,4.100000000000001,13
2023,Second Round,Houston,Auburn,1,9,1,27.72,16.77,10.95,118.1,112.5,5.599999999999994,90.4,95.7,-5.299999999999997,63.5,67.6,-4.099999999999994,0.023,-0.018,0.040999999999999995,4.56,9.68,-5.12,-0.03,3.38,-3.4099999999999997,4.102883558303066,14.132499126992222,-10.029615568689156,52.3,49.5,2.799999999999997,42.7,45.7,-3.0,-8
2023,Second Round,Auburn,Houston,9,1,0,16.77,27.72,-10.95,112.5,118.1,-5.599999999999994,95.7,90.4,5.299999999999997,67.6,63.5,4.099999999999994,-0.018,0.023,-0.040999999999999995,9.68,4.56,5.12,3.38,-0.03,3.4099999999999997,14.132499126992222,4.102883558303066,10.029615568689156,49.5,52.3,-2.799999999999997,45.7,42.7,3.0,8
2023,Second Round,Miami FL,Indiana,5,4,1,17.94,17.03,0.9100000000000001,119.1,114.2,4.8999999999999915,101.2,97.2,4.0,68.8,67.8,1.0,0.027,0.022,0.005000000000000001,7.3,10.69,-3.3899999999999997,-2.67,-3.56,0.8900000000000001,0.5825782838298323,11.809549367950265,-11.226971084120432,54.3,53.5,0.7999999999999972,51.2,47.2,4.0,1
2023,Second Round,Indiana,Miami FL,4,5,0,17.03,17.94,-0.9100000000000001,114.2,119.1,-4.8999999999999915,97.2,101.2,-4.0,67.8,68.8,-1.0,0.022,0.027,-0.005000000000000001,10.69,7.3,3.3899999999999997,-3.56,-2.67,-0.8900000000000001,11.809549367950265,0.5825782838298323,11.226971084120432,53.5,54.3,-0.7999999999999972,47.2,51.2,-4.0,-1
2023,Second Round,Xavier,Pittsburgh,3,11,1,19.95,12.86,7.09,118.5,114.2,4.299999999999997,98.6,101.3,-2.700000000000003,70.5,67.3,3.200000000000003,0.005,0.031,-0.026,10.42,5.1,5.32,3.4,-2.73,6.13,9.632343539076938,12.460316246412376,-2.8279727073354373,55.2,52.5,2.700000000000003,50.3,48.5,1.7999999999999972,-8
2023,Second Round,Pittsburgh,Xavier,11,3,0,12.86,19.95,-7.09,114.2,118.5,-4.299999999999997,101.3,98.6,2.700000000000003,67.3,70.5,-3.200000000000003,0.031,0.005,0.026,5.1,10.42,-5.32,-2.73,3.4,-6.13,12.460316246412376,9.632343539076938,2.8279727073354373,52.5,55.2,-2.700000000000003,48.5,50.3,-1.7999999999999972,8
2023,Second Round,Texas,Penn St.,2,10,1,24.43,16.04,8.39,116.5,117.2,-0.7000000000000028,92.1,101.1,-9.0,68.8,64.3,4.5,0.017,-0.003,0.02,11.91,10.08,1.83,-0.76,-4.9,4.140000000000001,10.41377800495303,7.814177244308173,2.599600760644858,53.3,55.4,-2.1000000000000014,48.1,49.1,-1.0,-8
